nemotecnico;cantidad;monto;precio_limpio;tasa;rueda;fecha_emision;fecha_vencimiento;periodicidad;tasa_cupon;codigo_emisor;razon_social
TUVT18250237;1500000;381203058;78.727;5.988;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;2500000000;2240500000;84.62;12.33;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;2500000000;2240500000;84.62;12.33;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BSBCB2219C05;500000000;453275000;87.873;18.322;TRD;20210916;20260916;TV;2.47;BCB;BANCOLOMBIA S.A.
TUVT18250237;5000000;1272720940;78.857;5.972;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;95000000;30113859467;99.527;3.685;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;55000000;17430014565;99.502;3.695;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;10000000;3168841914;99.494;3.698;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;40000000;12676374229;99.502;3.695;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;10000000;3168684636;99.489;3.7;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;1700000000;1456767400;85.199;12.477;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;2500000000;2007907500;75.354;12.53;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1000000000;746616000;71.363;12.66;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;1.45E+11;1.16535E+11;75.375;12.53;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT31261050;7711000000;4986279595;58.209;12.769;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16300632;3381100000;2385599346;69.061;12.68;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16280428;870000000;668906460;74.568;12.56;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;10000000000;7454060000;71.242;12.69;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;3840000000;2872035724;71.484;12.63;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;3840000000;2871651840;71.484;12.63;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;2500000000;2454792500;96.767;12;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;1500000000;1472875500;96.767;12;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;500000000;490958500;96.767;12;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;1.945E+11;1.74486E+11;84.676;12.315;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;37611100000;29156124720;74.707;12.805;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;73000000000;58669224000;75.375;12.53;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;8500000000;6558795500;74.4;12.86;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;2126400000;2091218712;96.866;11.94;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;54500000000;40651550000;71.253;12.69;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;372803000;71.262;12.685;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;5000000;1584342318;99.489;3.7;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1000000000;746216000;71.323;12.67;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;5000000000;4909585000;96.767;12;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;10000000000;7477360000;71.475;12.632;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BVBBO1208C03;2000000000;1930251953;96.512;15.414;TRD;20200924;20230924;MV;1.14;BBO;BANCO DE BOGOTA S.A.
BVBBO1208C03;2000000000;1929548000;96.477;15.414;TRD;20200924;20230924;MV;1.14;BBO;BANCO DE BOGOTA S.A.
BEEB1179A007;50000000;49453000;98.333;15.7;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
BSBCB2218E03;500000000;472570000;93.776;14.851;TRD;20210916;20240916;MV;1.3;BCB;BANCOLOMBIA S.A.
TUVT11070525;5000000;1582615813;99.415;3.73;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BEEB1179A007;150000000;148359000;98.333;15.7;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
TCO364050923;20000000000;17904680000;89.523;11.98;TRD;20220906;20230905;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;3570000000;2781733290;75.132;12.729;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;45000000;11377314576;78.343;6.035;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;1000000000;983943000;96.997;11.85;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;1000000000;984093000;97.012;11.84;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;2500000000;2460232500;97.012;11.84;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;2000000000;1968186000;97.012;11.84;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;4000000000;3591316000;84.8;12.245;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;500000000;492046500;97.012;11.84;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BSIS01149D09;4000000000;4037920000;99.501;15.939;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
TFIT16240724;5000000000;4919665000;96.996;11.851;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;500000000;491966500;96.996;11.851;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;5000000;1644705323;101.972;0.319;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BVBBO1208C03;1000000000;970883952;97.088;14.691;TRD;20200924;20230924;MV;1.14;BBO;BANCO DE BOGOTA S.A.
BVBBO1208C03;1000000000;970704000;97.07;14.691;TRD;20200924;20230924;MV;1.14;BBO;BANCO DE BOGOTA S.A.
TCO364050923;3968200000;3552467559;89.523;11.98;TRD;20220906;20230905;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364050923;595200000;532843277;89.523;11.98;TRD;20220906;20230905;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;10000000;3288938937;101.957;0.351;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BPMX1207J010;2500000;578134650;71.227;8;TRD;20201216;20301216;AV;3.11;PMX;PRIMAX COLOMBIA S.A.
BFDN1208D003;1500000000;1452105000;96.482;14.772;TRD;20201001;20231001;MV;1.2;FDN;FINANCIERA DE DESARROLLO NACIONAL S.A.
TUVT11070525;110000000;34827925495;99.445;3.718;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;220000000;69655850989;99.445;3.718;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;500000000;491581500;96.919;11.9;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BSBCB2218E03;500000000;472315000;93.725;14.885;TRD;20210916;20240916;MV;1.3;BCB;BANCOLOMBIA S.A.
TUVT10180429;61000000;15969005201;82.334;5.515;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;1000000000;776950000;74.958;12.76;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBOC1209B072;300000000;268800000;88.794;17.82;TRD;20200820;20260820;TV;2.37;BOC;BANCO DE OCCIDENTE S.A.
BITU2169C120;100000000;94595000;93.307;17.82;TRD;20160810;20260810;TV;3.94;ITU;ITAU CORPBANCA COLOMBIA S.A.
TFIT16240724;8000000000;7873962849;97.004;11.845;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;8000000000;7872104000;97.004;11.845;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;500000000;448749500;84.767;12.26;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT10180429;2500000;654656267;82.358;5.51;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT32160649;30000000;6768310022;70.828;5.955;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BGBO1209A005;2500000000;2249450000;88.529;17.945;TRD;20201027;20251027;TV;1.65;SOB;GRUPO BOLIVAR S.A.
TFIT16240724;10000000000;9842453561;97.004;11.845;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;10000000000;9840130000;97.004;11.845;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;23500000000;20183016214;85.495;12.351;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;23500000000;20178251500;85.495;12.351;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT31261050;3000000000;1959537000;58.922;12.617;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT10180429;10000000;2618972840;82.349;5.512;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT10180429;10000000;2618341414;82.349;5.512;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;1500000;474784744;99.415;3.73;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;10266000;2624560702;79.119;5.939;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;10266000;2620596813;79.119;5.939;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;1000000000;983943000;96.997;11.85;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;500000000;448519500;84.721;12.28;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;500000000;448519500;84.721;12.28;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BCHB07169B07;500000000;510325000;100.694;14.05;TRD;20160211;20230211;TV;4.69;CHB;ENEL COLOMBIA S.A. E.S.P.
TFIT15260826;3500000000;3005981138;85.495;12.351;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;3500000000;3005271500;85.495;12.351;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BCHB07169B07;150000000;153780000;101.149;12.8;TRD;20160211;20230211;TV;4.69;CHB;ENEL COLOMBIA S.A. E.S.P.
BODS120SA003;500000000;456785000;90.336;16.1;TRD;20201002;20231002;TV;5.2;ODS;ODINSA S.A.
BDVI4179C084;500000000;480155000;95.807;17.468;TRD;20170607;20240607;TV;3.13;DVI;BANCO DAVIVIENDA S.A
TUVT32160649;30000000;6764442007;70.787;5.959;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BPMX1207J010;2500000;585685125;72.187;7.8;TRD;20201216;20301216;AV;3.11;PMX;PRIMAX COLOMBIA S.A.
BCHB07169B07;350000000;358820000;101.149;12.8;TRD;20160211;20230211;TV;4.69;CHB;ENEL COLOMBIA S.A. E.S.P.
TFIT10260331;5000000000;3745975000;71.64;12.59;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;3500000000;2719325000;74.958;12.76;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;15000000;4749121055;99.442;3.719;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;10000000;3288938937;101.957;0.351;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BFDN1208D003;1500000000;1452675000;96.52;14.726;TRD;20201001;20231001;MV;1.2;FDN;FINANCIERA DE DESARROLLO NACIONAL S.A.
TFIT10260331;500000000;374582500;71.637;12.59;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;374582500;71.637;12.59;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364050923;10000000000;8952340000;89.523;11.98;TRD;20220906;20230905;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364050923;10000000000;8952340000;89.523;11.98;TRD;20220906;20230905;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;2000000000;1498390000;71.64;12.59;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;15000000;4748932371;99.438;3.721;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BISG420SA008;2000000000;1341432726;67.071;15.407;TRD;20200827;20280827;TV;6.26;ISG;ISAGEN S.A. E.S.P.
BISG420SA008;2000000000;1339100000;66.955;15.407;TRD;20200827;20280827;TV;6.26;ISG;ISAGEN S.A. E.S.P.
BEEB1179A007;2000000000;1941836817;97.091;17.46;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
BEEB1179A007;2000000000;1938460000;96.923;17.46;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
TUVT20040435;45000000;12926228339;89.235;5.99;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT20250333;25000000;6340612863;79.237;5.67;TRD;20130325;20330325;AV;3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;35000000;8849022448;78.343;6.035;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBPO6218D003;1000000000;954030000;94.615;14.942;TRD;20210715;20240715;MV;1.59;BPO;BANCO POPULAR S.A.
TUVT32160649;25000000;5636248823;70.777;5.96;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;3000000000;2244315000;71.531;12.617;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;1000000000;984013000;97.004;11.845;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BISG118SA007;1500000000;1273155000;84.553;15.33;TRD;20180227;20250227;TV;7.12;ISG;ISAGEN S.A. E.S.P.
TUVT10180429;60000000;15707218230;82.334;5.515;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;10000000;3288530122;101.944;0.379;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;1000000000;983933000;96.996;11.851;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BISG118SA007;1500000000;1273905000;84.603;15.3;TRD;20180227;20250227;TV;7.12;ISG;ISAGEN S.A. E.S.P.
TFIT16300632;2500000000;1768535000;69.303;12.62;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BISG521SA005;1000000000;771590000;76.724;15.45;TRD;20210519;20260519;TV;6.49;ISG;ISAGEN S.A. E.S.P.
BBTA9217O015;18000000;3992499360;68.723;6.95;TRD;20210225;20360225;AV;3.3;BOG;BOGOTA D.C.
TUVT11070525;15000000;4747847440;99.415;3.73;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BEEP2199C007;200000000;187392000;91.933;17.75;TRD;20190424;20260424;TV;3.24;EEP;CELSIA COLOMBIA S.A. E.S.P.
BDVI1059C120;100000000;97408000;96.068;17.6;TRD;20151110;20251110;TV;4.5;DVI;BANCO DAVIVIENDA S.A
TFIT10260331;1500000000;1121662500;71.498;12.625;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BARG2199C006;485000000;447325200;91.692;17.5;TRD;20190828;20250828;TV;2.44;ARG;GRUPO ARGOS S.A.
BITU2169C120;100000000;93691000;92.403;18.2;CVDP;20160810;20260810;TV;3.94;ITU;ITAU CORPBANCA COLOMBIA S.A.
BBOC1209B072;300000000;266157000;87.913;18.2;CVDP;20200820;20260820;TV;2.37;BOC;BANCO DE OCCIDENTE S.A.
TUVT11070525;10000000;3166206492;99.446;3.717;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;1000000;316639518;99.452;3.715;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;1000000000;983933000;96.996;11.851;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;500000000;399648000;74.983;12.65;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;10000000;3166395176;99.452;3.715;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;500000000;388055000;74.874;12.775;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;150000;47490424;99.44;3.72;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBPO6218D003;1000000000;955580000;94.77;14.829;TRD;20210715;20240715;MV;1.59;BPO;BANCO POPULAR S.A.
TFIT15260826;12000000000;10275373763;85.238;12.447;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;12000000000;10272948000;85.238;12.447;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;4000000;1266407123;99.44;3.72;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1000000000;748385000;71.559;12.61;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;100000000;25280405497;78.335;6.036;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT10180429;7500000;1964982662;82.401;5.501;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16300632;11000000000;7774107000;69.197;12.647;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT10180429;2500000;654994325;82.401;5.501;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;100000000;31663951759;99.452;3.715;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT31261050;2000000000;1299998000;58.604;12.684;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT31261050;2000000000;1299718000;58.59;12.687;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BSIS01149D09;4000000000;4044505317;101.112;15.961;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
BSIS01149D09;4000000000;4037472000;100.936;15.961;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
BDVI3179C096;500000000;475584032;95.116;19.363;TRD;20170329;20250329;TV;3.83;DVI;BANCO DAVIVIENDA S.A
BDVI3179C096;500000000;474757000;94.951;19.363;TRD;20170329;20250329;TV;3.83;DVI;BANCO DAVIVIENDA S.A
TFIT10260331;1000000000;748585000;71.579;12.605;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BISU01169C7;5021000000;5142895813;102.427;16.088;TRD;20160622;20230622;TV;3.9;ISU;SURAMERICANA S.A.
BISU01169C7;5021000000;5133952416;102.249;16.088;TRD;20160622;20230622;TV;3.9;ISU;SURAMERICANA S.A.
BEEB1179A007;100000000;98563000;97.99;16;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
BEEB1179A007;100000000;98222000;97.649;16.3;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
TFIT16240724;1000000000;983393000;96.942;11.885;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;1000000000;895019000;84.519;12.37;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BEEB1179A007;100000000;98563000;97.99;16;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
TFIT08261125;1000000000;895019000;84.519;12.37;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;1000000000;895019000;84.519;12.37;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;5000000000;4915415000;96.911;11.905;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1211000000;914796162;72.249;12.44;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1211000000;914650135;72.249;12.44;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;1100000;361672651;101.925;0.42;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT31261050;1000000000;650189000;58.623;12.68;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;3000000000;2245755000;71.579;12.605;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16181034;1000000000;741618000;67.607;12.6;TRD;20181018;20341018;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;20000000;6331092199;99.425;3.726;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;32014000000;24006594292;71.67;12.585;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;1000000000;774710000;74.734;12.8;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;100000000;31656404412;99.428;3.725;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;100000000;31656404412;99.428;3.725;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16280428;400000000;308221600;74.754;12.499;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT31261050;50000000000;32608800000;58.782;12.647;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;1000000000;775730000;74.836;12.781;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;20000000;5048974014;78.222;6.05;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;25000000;7918896813;99.489;3.7;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT31261050;2500000000;1629022500;58.765;12.65;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BDVI1218B036;4000000000;3761875161;94.046;14.848;TRD;20210907;20240907;MV;1.34;DVI;BANCO DAVIVIENDA S.A
BDVI1218B036;4000000000;3762560000;94.064;14.848;TRD;20210907;20240907;MV;1.34;DVI;BANCO DAVIVIENDA S.A
TUVT11070525;95000000;30113129764;99.489;3.7;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;95000000;30091807890;99.489;3.7;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;95000000;30113129764;99.489;3.7;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;95000000;30091807890;99.489;3.7;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16181034;1000000000;741618000;67.607;12.6;TRD;20181018;20341018;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBTA9217O015;18000000;4011648840;69.061;6.9;TRD;20210225;20360225;AV;3.3;BOG;BOGOTA D.C.
TUVT18250237;20000000;5056521361;78.342;6.035;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;2000000000;1491130000;71.277;12.68;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;1500000;493340840;101.957;0.351;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;1000000000;774710000;74.734;12.8;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
